0,seafood,burger,sushi,chinese_food,dessert,complained,vivid,breast,own,uk
throw,0.13915425209001708,0.12694952726276207,0.15327464103327385,0.05048085239578529,0.12137889919507336,0.19087339644469312,0.07014725681758568,0.023365137010361983,0.027467769301749805,0.08989378549712737
seriously,-0.038859343948376326,0.13640442154080754,0.08354247323360356,0.11596836541431838,0.13231441213957976,0.16623891572781208,0.01218903625328078,0.2535250233496268,0.15876595996187773,0.0690338727938648
trip,0.09663425895116469,0.11692325384814366,0.09601203631856531,0.06426255343630918,0.1899772587365106,0.15205779910637277,0.0635569196314182,0.1461457791107414,0.296531783163224,0.11223565655556261
available,0.1407093165473362,0.04872893494670493,0.18702493734463463,0.023484401093846936,0.29029750287174066,0.1710999804252076,-0.1029805947327434,0.20578964658497087,0.11630612604957202,0.1507503355112347
ambiance,0.04104131436132828,0.10105762065810289,0.20574588968712876,0.18897363115920707,0.09918847418047033,0.06244863063656462,0.3737356751421488,0.07519687134434275,0.13478801392814918,0.17312229696236145
totally,0.10635069839154092,0.15593217834008838,0.08838270657556986,0.1725209242333512,0.12776147739538987,0.03724714714387158,0.07028740614167402,0.176450713826831,0.1293497296623789,0.01744751864846558
request,0.018919163669548638,0.08015374970176202,0.058890408471520515,-0.024833925204041755,0.15609130751006167,0.13673568135857964,0.1375419684152363,0.1034107483088276,0.2541394079348474,0.13557188686110466
honestly,0.0714354165405859,0.2096052626337363,0.14444193016689277,0.1400257587402697,0.2159709568462834,0.131020741001816,0.08752762227975597,0.11013540747497563,0.06705350600367069,0.10966934892097406
oyster,0.5758521384959584,0.13804842134080986,0.2857328225964044,0.0554918073841564,0.04941925153108857,-8.303754370682916e-05,0.029810560051072802,0.11105232539267938,0.19767165189547703,0.37126624857011653
sign,0.045941055621947335,0.028708643013185202,0.09290276133735167,0.104259301030581,0.14944766737605253,0.057347286037731225,-0.030020087580635388,0.28853528952775664,0.13240152280198683,0.11118776210288028
impressed,0.22276298855543075,0.057381761017598065,0.12669898148590958,0.05782899548413185,0.11885468012702205,0.11652824246667376,0.2050074162859797,0.057654752838595745,0.11873513556872758,0.18726349823198585
easy,0.13356242435403615,0.09142508495266936,0.04982832231372264,0.09062763255402694,0.11502720089136986,0.05468895864206301,0.2338055282357901,0.05623141491439422,0.3115991928087372,0.01569209889767451
head,0.0750255517638858,0.1437326589217703,0.08602615276102515,0.18877166956274058,0.10548081018824888,0.21454653118218858,0.10669284172793354,0.11612587930314718,0.11187282592624825,0.17606267761162175
life,0.09897074764087763,0.08914220771065227,0.02997719938257688,0.021709620097786545,0.15665439247557134,0.16688999695797138,-0.028150238274130424,0.21128663999666517,0.0714380515725872,0.16123495790943435
toast,-0.03420708446019785,0.19968940991088557,0.011404704553306548,-0.05194876908819116,0.35695570700290186,-0.024996213202968215,0.14440956461009596,0.2003025696795342,0.17446181652245876,0.2532808410291044
box,-0.0028361841930355765,0.11548167341553117,0.16605664577755824,0.07355482487739044,0.1765341496642164,0.27715084828870024,0.19244953481491775,0.08480963144105232,0.12485768580199169,0.07379388618105764
thick,0.12639853914523708,0.1308407685886361,0.0002918853226846791,0.05798191647777307,0.1551226469527655,0.019184038180861267,0.2104599007582259,0.40683467189559175,0.13102934875230754,0.1218945363506571
bottle,0.12555350592080072,0.12288667447001447,0.10875038316905797,0.08958766298343884,0.1981559003110249,0.11043949758597203,0.06575026262499929,0.11089213742327622,0.08468677571381683,0.17653392767396842
near,0.009785481718785901,0.19485998313475691,0.09259116866598761,0.18615904288379936,0.10127645739259172,0.12879587775317708,0.0467144934489731,0.05213811760347959,0.09600711355035485,0.11786846761754835
set,0.10100971956046534,-0.020705696105766183,0.27335704753952855,0.03933091783767116,0.19191635438175847,0.13247319146413455,0.2167574792271186,0.023744747915001512,0.16795684654261897,0.19019470907425517
dollar,0.11395781470311364,0.22453800338560304,0.16751538258931914,0.05748712228035794,0.1344751167404727,0.11082215548381985,-0.022695639357680326,0.2001604249959157,0.14201065451656664,0.18175781392653784
cocktail,0.2690794562544105,0.1966751741891798,0.1434184527798644,-0.02196092873209148,0.26505117481827173,0.10284873121448802,0.10095713794467205,0.061589653006599375,0.07093712455820349,0.29066530588205913
weekend,0.13791153205616757,0.015225748319181083,0.17034953864723976,0.07444968255125647,0.21641702081161,0.07815719553387608,0.061641186115943825,0.095233708101659,0.2083644470839997,0.08874411474866381
spice,0.27579594446613,0.12073436496003602,0.012841320928288035,0.2900582805401429,0.11310766837528557,-0.04546775661882463,0.14844761114202756,0.31555202605122434,-0.05091739532240487,0.22838510513272997
season,0.3013891707434588,0.21570168846679483,-0.005701767376773027,-0.04795211504664308,0.08822032320294448,0.08402030016954064,0.2271758328805083,0.2785124085695564,0.20862398334636814,0.20064045123864976
plenty,0.13245428246179347,0.060250015246019306,0.15507780871500518,0.12315726324400478,0.22095826480082478,0.008158984220464823,0.06113005641498151,0.20277846213323714,0.10820681107599629,0.14788773522693147
tuna,0.2735183957045908,0.07131526054066703,0.5039871408406256,-0.11336897686116085,0.14147853604350738,0.02049808555693929,0.06444278231692302,0.3062719777932071,0.10275536561692143,0.24431474608828824
immediately,0.07197469088933464,-0.04148186386276825,0.14432612417545188,-0.06503539659700093,0.22657647935913983,0.1398249052139251,0.048190569763479824,0.22311990840931814,0.21436425206893733,0.04838899989410315
smell,0.29316176312729525,-0.0608493149754517,0.10597249038313018,0.10829370062014422,-0.005253440270154522,0.16302018356270614,0.10433520115929575,0.2214554356690127,0.14039503709832632,0.051038534521768014
pie,0.04749355131433745,0.14105485297692458,0.033250493465064763,0.1354357257678514,0.5031653243679649,0.10718979087052484,0.09011228690368585,-0.039419438459292494,0.16489161225302193,0.12348028749915982
complain,0.09742403968376653,0.18004745682034107,0.09449944974300442,0.14108291221072075,0.13657755025779447,0.23078481891091782,0.10883028492929517,0.06096108885975762,0.18628414968465887,-0.06593572008702153
music,0.11318173806966139,0.10231775137696368,0.1949016735798976,0.09397253338607799,0.07477401844247372,0.13525545385972856,0.2014278627452853,0.06685216704392208,0.14128423847476185,0.189878920873104
grab,0.14499893704851696,0.1083503545227097,0.11562669726772833,0.08676290212709348,0.19313358165732877,0.22711426602614765,0.08959263435640484,0.04396489667819809,0.056713086624809096,0.08432124525126364
suppose,0.08194856534119073,0.1670284223942834,0.09518158298240283,0.15970495615287128,0.04400201604857139,0.1264384683105916,0.06493382027547492,0.1628037186686538,0.14959154941456418,0.1306844723242379
month,0.03170583633245307,0.1007006390021893,0.17888357942416533,0.043646880985089766,0.06542406203706613,0.09145140453659595,0.02041400591787927,0.040377699790210594,0.11547838970407011,0.10007280012900603
lettuce,0.1431591756659237,0.41299853985811347,0.08487650872511776,0.09201144979549027,0.03663753874892684,0.035584707897430276,0.22713008957767775,0.20297235186646645,0.036450055469707546,0.0703303893891059
excited,0.23352524482425757,0.1250015481891809,-0.02349292077684788,0.14533157503530078,0.15474526704131886,0.17598891049269674,-0.02597330743670681,0.12320599882415137,0.031185142096446117,0.11237988794630294
establishment,0.0509524708289062,0.04299674435493654,0.13605899879864383,0.22338473983229817,0.07914523759167544,0.13765592317065808,0.13886544509398072,0.02426240538158203,0.30155315419999534,0.23376781539356167
etc,0.18773131539118756,0.09335244298757298,0.08101829571237548,0.07276537668718176,0.13385713208889297,0.20665654984602233,0.12684298643730327,0.1021260158212076,0.0599504429432609,0.2515892690074855
curry,0.1837163430753395,0.047673411914431967,0.21069252552723317,0.28078568118354885,0.12385775823825777,-0.02287876746016019,0.10728884786847775,0.35662593330769,0.060764168504103384,0.26592226008176956
asian,0.1876427524492393,0.15630798625106643,0.21509055720471978,0.47687913630655604,0.15921840702492446,-0.01634781016031202,0.11211437097038406,0.11900788651187351,0.03325060102729632,0.2892165622717211
note,0.08725855302942206,0.0799613943212826,0.10653651404234114,0.15640737437360588,0.3309301466417909,-0.02936435060688196,0.07667292161835572,0.16461335175571087,0.20397937246924844,0.05219929830001642
loud,0.1348753509740385,0.10414917932730634,0.125390534423408,0.16906045207558704,0.02890019292544227,0.14317701263008145,0.2810297485222234,0.04654295431987286,0.1269397096534767,0.07983180515872353
french,0.0839317117155006,0.18567551147275624,-0.05558054640832135,0.11714312055111896,0.24857989685222104,0.01935283037724576,0.18525364684534015,0.046788375436403774,0.09143350397302201,0.3456795890402685
texture,0.18946250648890764,0.10866148786346835,0.13285894725040837,0.12575415450150543,0.24722639698768714,0.07284118411180981,0.3019824587750339,0.34446173746692876,-0.03529797495364056,0.11753555243681793
standard,-0.020621256690877488,0.29042523073039445,0.23461405705421104,0.21046748371556673,0.054810749925119216,0.10735859580663815,0.11388722502158999,0.08979310772362933,0.08428369934362814,0.3609474325245382
flavour,0.15340082954399104,0.11753946929490983,0.15935305192197532,0.0992999852780405,0.3503652139696,-0.03594119177804744,0.3026387591362826,0.32827271348803055,-0.11643514920940218,0.19891855873243897
chance,0.10248142379586825,0.08054533790225675,0.09393323371955761,0.046603143723858396,0.09106885581341076,0.20939304615618978,-0.10473604099390146,0.06944568524816797,0.07017153691063437,0.15515259396836262
across,0.06650582141054828,0.09923340670025758,0.08487677256471571,0.21158745200763865,0.11902297043445707,0.12217362152311668,0.1470181177284957,0.011857400418574984,0.1586754654313401,0.015515826501620813
greasy,0.11174234271259444,0.35664732972658036,0.08075798429689861,0.24576249818099208,-0.022274663755795995,0.16673995105437006,0.16107066507871287,0.2511510882274944,0.11614128409794758,0.12580713057546863
evening,0.11017017000416464,-0.12401829388095124,0.12126365124676731,0.05475384289822549,0.1994316860054445,0.18979923708327684,0.1312900994001568,0.08490828294836084,0.27419370603921295,0.14427331648412825
vegetable,0.37555071534904827,0.1009094037908694,0.1784853386270076,0.24369502490474482,0.19144856913647576,-0.09376237691290021,0.17038457108465158,0.31968410986867596,-0.027786098402128125,0.12095516570997578
suck,0.09039859302764947,0.20522733477473065,0.17034029648418314,0.1724297550295568,0.040961024313501244,0.17880032565559775,0.005535780556906654,0.0010781227183125274,0.0768612429611076,-0.033378967292921315
attitude,0.06396071024082967,0.1451686702482395,0.21609258216102656,0.16536803191282073,0.06209714204997714,0.29474987779018874,0.03378937543925574,-0.014844215875344931,0.2943574360115291,0.025768244407808186
save,0.13588771416513476,0.10838571572097229,0.07820917087270622,0.10529169805984777,0.2271851051589011,0.17272090120784098,0.11355389189156667,0.038696118969371085,0.14926452292578393,0.06247249769969381
joint,-0.052903399377193905,0.21795145109897232,0.2840020560030247,0.3476447849378812,0.046520526510231176,0.19827367872613,0.06818946606143733,0.2205243381713871,0.18686875383997864,0.23221137958039803
compare,0.1524955846058999,0.15395483390156872,0.22586155189945892,0.19564791838418202,0.19050320854018338,-0.0023480457705821376,0.023089324505010975,0.14111939515963343,0.09836424096899106,0.1782340061302613
combo,0.1665881873117094,0.11959915539507535,0.16647798605647196,0.1256668507412304,0.19891473603482096,0.04072635093872739,-0.012145976615679595,0.2408270969615751,0.12070140312769513,0.16545496322701206
suggest,0.1470968648222666,0.05399128705425761,0.05278112123533674,0.12069972591986883,0.1463265908046624,0.1029741929884823,0.19309697312006402,0.099828895635346,0.27447033444066105,0.012024666197685989
mess,-0.01284409156048841,0.18820392816547768,-0.00789468538543519,0.11003531059889819,0.09387544810310355,0.263113550916077,0.10676347214407486,0.06987366488564675,0.09969662647016117,0.05316228065237302
glad,0.10474381982206175,0.1312434483363129,0.020686475239113378,0.11375107732445429,0.17448689066856124,0.29362025449916995,0.022328508147559666,0.24582996163781992,0.17147866590219527,0.03391678192147047
due,0.0747140330828515,0.13233614047624548,0.13591700488474331,0.11936456875715687,0.06449098833332853,0.3033089718880662,0.0623831192494093,0.014527048418863635,0.0361285113198349,0.06326000668188844
view,0.1678471661167058,0.10273374493516244,0.07959786991995722,0.09941621252815794,0.2114270482037427,0.10503051571692275,0.20490043835295366,-0.014283282565781291,0.06425180654892132,0.16189121114581795
fall,-0.039446688979314436,0.15717644250404367,0.22270998324383315,0.04922992306839795,0.057985431871530595,0.004120923555732209,0.19409933790714448,0.155656218653867,0.05010879154783837,0.20008600222570497
beautiful,0.14055693026266058,0.0597650706677118,0.17882213841695618,0.0034115166295730364,0.24463857187066226,0.18138730273380502,0.3059909052505552,0.07127980694345415,0.04689310663700072,0.1324620068088879
game,0.105488588003651,0.05671396081739117,0.1485166268138249,0.040055379301417886,0.10440999576049377,0.25965718038426566,0.02908410085055488,0.0924349124175187,0.18240217900260242,0.1950494449067233
fried_rice,0.2700474626350591,0.10103451509910202,0.3150663483382306,0.47830381195369265,0.12637368972806529,-0.023384635478118174,0.01689982717640543,0.4418136798241402,0.05695854316283508,-0.012566149207362286
dining,0.11336368605125742,0.13923341002053916,0.11961169024784735,0.1959483250562949,0.11088714265134751,0.14590995558596906,0.1677959102237084,0.07879377424880572,0.26057400944628856,0.2813807372493112
main,0.28497157356747854,0.037779404171979086,0.09234826520561967,0.13489911775692884,0.22609431427724253,0.04764985915531211,0.18928511584428065,0.14961933555701473,0.028155355854260475,0.17870721729757522
brunch,0.16124095903732513,0.18233847079243382,0.07276835154837016,0.0978170483480152,0.3366194571357554,-0.0037366755009577584,0.04392829656142374,0.06212205083827781,0.12504211915560198,0.19917928898829398
overpriced,0.2425286611144005,0.23313837029992282,0.13907147712769252,0.1721152964466175,0.12672605905262554,0.013117495814180778,0.17479738905007852,0.028011371061023128,0.05663115983255564,0.10341264266042319
host,0.06423738490794885,0.08731533403259531,0.17547127990096412,0.09934017757681775,0.13326381008392163,0.39687556920502953,0.08671718337782798,0.0696690774851717,0.2574585505278113,0.07504161855619243
total,0.19291898250381295,0.15053121315218432,0.08748637200506115,0.07763001653218098,0.21658105747102027,0.10726233377553336,-0.010452933258278006,0.06077977278325466,0.09000665512099075,0.03732464902562421
meet,0.013280023795480295,0.062092183518392456,0.0755635030325563,0.15551198873881925,0.03557918043112726,0.3217911370237015,0.06776665825683512,0.05810929588135008,0.18637754518086183,0.1207203100838901
window,0.007696430366356704,0.058118145371822,-0.029169874166424914,0.11652371295403507,0.09227327592622185,0.14603814995040626,0.2581261780648073,0.05190809946730078,0.15792027121835212,0.09928248421001354
waffle,0.09529266645140429,0.1982958557036859,0.004652301606186143,0.07382512619248507,0.3852440711203117,0.026758714461029946,0.10526285341366312,0.18389545393728285,0.22268936062417233,0.06507747316485613
complaint,0.20620395222947085,0.06295643690637741,0.10799846996893153,0.07731185656805264,0.07300057628273325,0.011151944150522343,0.11519763234411372,0.1946128976314125,0.2285783086391668,0.05901143531114871
pricey,0.25687420419189627,0.21810215159389332,0.16219514046397046,0.12416576477111188,0.29634898812924276,0.03127253786989673,0.16512620591169125,0.07150909689247001,0.003625663092447911,0.10494539968481949
bag,0.2767053824542006,0.09527945614373244,-0.00738251533986556,0.016990255667782478,0.015787547251650446,-0.023959816359727153,0.13318359393394663,0.07635403666860723,0.21471210446766426,0.2378059639156056
perfectly,0.15717133508808107,0.15387626707250648,0.023655906896808115,-0.015901164868241533,0.2678247061868622,0.13101118339267093,0.34077841862764874,0.3657795373162827,0.18971654163436025,0.05724807913888112
apologize,0.11478628502047541,0.10631661696332789,0.1610083314040191,0.057440949891956396,0.19834510770795935,0.21626675900758063,0.06803621997308264,0.03002443866413102,0.29124687380407566,-0.008316697894301632
along,0.18716544418224187,0.035222164815119715,0.02358692601447925,0.027725305217549935,0.19319320902527473,0.1946006125365902,0.20235019038734858,0.19014980875577647,0.1635220225193635,0.05367501392753794
guest,0.20669577062807473,0.027600892070271787,0.07698009953806684,-0.020712930616139165,0.20287758655451818,0.26390396222190676,0.06958287428425232,0.08246205312045327,0.32594597717235496,0.13411408925707963
tiny,0.21406320815069474,0.13717266627625163,0.18973225802847396,0.07593374423572914,0.061508124969768076,-0.08320803397410566,0.20440518417452963,0.31710618133425655,0.03777578170297576,0.006679693597792663
melt,0.014987189875825297,0.16091114565472003,0.10457370656283786,-0.1223103521691595,0.23403143032753118,0.1325508192261346,0.1997617902919837,0.3393795060838399,0.05596370267012442,0.11625418716988314
dressing,0.1795837083752476,0.2230446701558661,0.08096852910845771,0.1257266128012875,0.11254677508451334,0.08206475477802437,0.19416951449483819,0.15947034210123176,0.13974299278384697,0.0038137873729761555
sad,0.17014147197362608,0.15230442467658917,0.14567839325200743,-0.014514832374314767,0.09090678940272574,0.10495405979570653,-0.13113846639142088,0.10157865764412051,0.15404443488023523,0.04218114105668518
play,0.05988392915149164,0.023594459853458916,0.17196190266734768,0.08582999113206857,0.14247463546137762,0.17579374263968975,0.15051530529005097,0.14720306982735357,0.14881375450470694,0.11669539281146382
dip,0.13609109119932244,0.1262801252532641,0.04828641897020536,-0.07861463746707473,0.27388866379139915,0.0952487663897085,0.18691836019373048,0.1843769976316352,-0.04094425239405138,0.17589321375386902
attention,0.1322781822065037,0.04566692267230559,0.17966040698001443,0.030974281573029134,0.06711089571633914,0.08838775780402755,0.16751460771764712,0.01711994883460822,0.13138363928369778,0.061105508250823344
mine,0.15079620656023582,0.13682598880126517,0.053951570039965716,0.08101097736221001,0.1536912679239213,0.21311622312725864,0.013464173877389822,0.14961791459315837,0.1797051666182248,0.0336836560633524
burn,0.0735472566805235,0.16860927380629367,0.013890570060465828,0.01297776378231553,0.15938800231142142,0.17820743537349337,0.017209324678052855,0.2352383317247299,0.11269343564047302,0.08277483043379279
wall,0.0217246687851343,0.05032898968270108,0.10733178047534538,0.19758124813388636,0.049261313725424645,0.2413787836223688,0.4694164886002226,0.0656218128697947,0.1418463418308116,0.048022375333273
surprise,0.07740741512050447,0.04331526750535487,0.1275448444572068,0.14771365679983828,0.259001583733105,0.2536764971944131,0.05049077953023633,0.2728280252596724,0.13873515435418474,0.10259157324711031
except,0.10066837503456517,0.11762693925915278,0.23725737183536902,0.13886876112428378,0.13807311516377527,0.09757562000341563,0.06661197553214215,0.26170941830952943,0.07065211280316061,0.05292373382680647
basically,0.1824895712530509,0.16061240769791496,0.05711102724263412,0.07478267340839324,0.12318667491521892,0.2000415781567626,0.10665771075408598,0.23046637124633335,-0.006259446917075534,0.1532055874985894
pleasant,0.11713116588133579,-0.01804400023077078,0.15467026317632382,0.09950762954142173,0.08022602375570793,0.2232896847355069,0.2541595462995816,0.05528214296090503,0.26224562928614514,0.10701079949462922
picture,0.1502522341475932,0.0666914364502493,0.07922455684412058,0.05016060571454826,0.1956814633598552,0.10670655707975334,0.27755123838615586,0.08919987054017554,0.14658402612361518,-0.009632452688036587
mac,0.3038444651183627,0.3150992893154098,-0.03864086040675745,-0.046025806487806395,0.13659597119430233,0.15095471453433246,0.06662265514199846,0.25767313100827455,0.2266723621429686,0.06770847637996953
low,0.14088107397205468,0.13941956891917132,0.24531107030477656,0.18821772178468588,0.10024910896148652,0.1176559229895722,-0.08812523959060048,0.12336092031905,0.024557323387580716,0.20156733745545616
idea,0.06143455404027266,0.14766714970823722,0.070214603666531,0.15238981057963788,0.16251080376378077,0.1475367557582433,0.1845204735560417,0.14432056843845384,0.06941062144852159,0.19667820486284146
avocado,0.12630659750587425,0.24887233195118974,0.3493918146904796,-0.004312717761957111,0.15901460371048534,-0.025057137394754663,0.0868087611562993,0.185684370236899,0.087830217880188,0.09075140492573848
number,0.16027458465714686,0.02852287732433062,0.1629116339575961,0.20060859037166598,0.002017865221534429,0.1508742642251668,0.002289174282197152,0.1986856199767162,0.2088989480707228,0.22729273405123615
drop,0.12917915005498976,0.011487525226275306,0.1489513269655823,0.09431247594801918,0.18623009860666992,0.27686333040210526,0.07757158752392243,0.06246398979182402,0.2206001414630488,-0.12291279571961927
state,0.10342800979855558,0.15379363276396185,0.09983795832227754,0.1983284035110156,0.038947408016465714,0.05647715963795741,-0.1123363103256392,0.15132828282406094,0.3088330751159118,0.09044556770352959
sausage,0.2960077413834129,0.021900905139268987,-0.1131043733396454,0.13558646136848734,0.20938250659771884,0.004882942018509274,-0.07013840349238146,0.2483922134996167,0.13396054137177538,0.24803202641938082
figure,0.11918524167535413,0.2438905484337274,0.1404131445030197,0.15195591387031684,0.09271976831216303,0.26523460057435944,-0.0012156372770574476,0.020245224067293125,0.07372013029698328,-0.02380396887787344
hotel,0.1385315258181451,0.08255012526159008,0.030899361911053778,0.15285909861602084,0.17567678206563678,0.23860533095468558,-0.011477006584843607,0.0004678702010286352,0.16886768019949133,0.19084910006836578
barely,0.17128546211264925,0.08093674888429278,0.12593732432846028,0.11750898027031606,0.09387602762402615,0.25743359034709123,0.04817037948745937,0.13234644294998912,0.03218144455025251,0.015075779026676875
simply,-0.012880897429914499,0.05979906082334469,0.12649530982081467,0.12047972337387113,0.06189020935635896,0.135015162008724,0.2909255142070054,0.19702106660095964,0.29194308685354003,0.1952093454282141
rush,-0.07029949389209413,0.05476264062086644,0.16735138310872943,0.16790620121799188,0.13834989737554337,0.13678267796615223,0.18417777575714311,0.18364330314921845,0.15770781545319967,0.025919853510753984
realize,0.09224864325739375,0.19647062112192648,0.19350066769210691,0.12676073402957883,0.12289206227259242,0.02108477432254635,0.21412149202828734,0.0819951030522531,0.0763892142609612,-0.0008446227937055665
cute,0.07828566246852618,0.0062350599612130886,0.1472043217655161,0.14245241212365511,0.29873092890720204,-0.053496294527705275,0.32781048087185477,0.14998017562592067,0.04387948562961762,0.05594485796245191
bother,0.10248856271467441,0.08396613558430979,0.21997329149199632,0.11173425384558888,0.04365348721617781,0.26238658474351206,0.05527325753594318,0.014565210636969856,0.2422259964225447,0.038685586735462484
unique,0.14896867286544477,0.09177935390536052,0.14283171585469373,0.058467692881178,0.32623138970822224,0.09224035514978238,0.4644428530639706,0.1828327242644781,0.04924565946634606,0.23211761135865508
level,0.14609867367991788,0.17373556392231357,0.02067999091603445,0.2273322990375182,-0.007193431137004881,0.1550913845328659,0.1569941977305912,0.1036072389904497,0.017279109525839335,0.2665827853619237
healthy,0.2905987422832352,0.3267216565789282,0.13062246793320306,0.2044594069733291,0.22407250512500668,0.04624446471703864,0.12430128877246631,0.12436500114609929,0.06777519553953242,0.05169785253497877
tempura,0.23844409307935083,0.143636054064905,0.5894923364113243,0.24889246282218036,0.19911882241160153,0.19238997230649335,0.13443237280582312,0.22990444311383088,-0.002074685987407709,0.09340782667303163
strawberry,0.07313659681282898,0.1550393925408628,0.06520814861453218,0.018093182764154888,0.5183918156741969,0.04180902779557333,0.12168366120144612,0.007227249082735945,0.18070638625216612,0.08048016585625148
oil,0.1689717889364718,0.1802746296404582,0.05633217923299881,0.19116308341708674,0.011260493232248215,0.1966751811719793,0.14067193191341246,0.29773312217166426,0.01689124801488917,-0.01135640548369702
avoid,0.10802419344628375,0.07250819401643936,0.18908828205275255,0.1811062646957484,0.027508160828130134,0.15266098877374973,0.21590711416150715,0.053935389420286944,0.1530431487537933,0.030241683914314123
lose,0.039161384496365415,0.1325390594955143,0.21970506788931413,0.10436700267335307,0.06981259207649104,0.12323706621456343,0.006434129628812184,0.1336637632627444,0.20212394227993738,0.10314779701979551
soggy,0.16037922801760823,0.2659584125059871,0.1713226674202904,0.12277765657488354,0.027244414001361583,0.15408473663005817,0.09772998706238399,0.23281700196360672,0.09160392660556328,0.1119989026294039
plan,0.14419220869708416,0.032790586665847804,0.12139633871069859,0.18358640983711633,0.21485660523381278,0.08999126054516611,0.17128811826309387,0.14755469129663829,0.11382756173050998,0.04579973735491165
seating,0.08536768578964962,0.11258891217143104,0.15789365885023368,0.19142636829932305,0.10138272081955083,0.10362774796581932,0.22037310335515217,0.16632040860618982,0.143787970910586,0.11707643916419867
daughter,0.17675140626592092,0.0061772158231908495,0.02871385531888327,0.00886325234590577,0.15520520281740938,0.3104440026563169,0.07401680275573996,0.09437084979096584,0.18038549185974367,-0.04002543678622408
crave,0.17101747009860627,0.16785257470873813,0.11717469407458002,0.3415150845035493,0.21351495321750427,0.05456914720771388,0.09835567386974824,0.21024538642288237,0.12215812080937151,-0.05645259641987254
corn,0.3461150346206714,0.07918702301044267,0.008889207939477778,0.01924114624427188,0.20492065358771028,-0.08345474716924242,0.01836617104546004,0.3649232954513838,0.2372853248351166,0.11678083596568516
provide,0.10128232957822542,0.10145128480047758,0.0002865352260218039,0.1381341706211741,0.1318776703256528,0.15834777730220756,0.16730453665704975,0.08058941976707748,0.2412401599400472,0.11176881371856935
mistake,0.17962577258387885,0.11849890466774708,0.14171155909404423,0.0017464309416306677,0.0609573854385953,0.18235853081112435,0.008489421748020202,0.004110029733833888,0.386639114544518,0.09021570182980043
floor,0.04339791948904477,0.09544038752603617,0.042411433675720596,0.2122162568655461,0.06381615757894465,0.34355437209604234,0.26967723047739406,0.012844454017743347,0.07312878659243864,0.16058163486539692
unless,0.022962584392211615,0.14441445805562264,0.19672181357492097,0.2922525241434272,0.13521186239003066,0.058714475238367834,0.20987978466465393,0.14610652812421124,0.10517761474477817,0.03855078371885847
city,0.13350237909684254,0.1006169185898821,0.12481794880227635,0.16410047845176642,0.1534750762532344,0.08413117431165726,0.003844505113139693,0.16695893030969397,0.11357828182743679,0.3852884295388207
sunday,0.13699684581228963,-0.04252128593482694,0.19654382721462021,0.12450142535056359,0.16493511350347148,0.19330528824983328,-0.045581829638522406,0.10737100144191532,0.1363308188782125,0.14547924278916485
sometimes,0.0981137082292392,0.19008841361665607,0.1698489116742283,0.20005244905306138,-0.0015377564955257612,0.16791175043254908,0.1953578106373395,0.13467297334663905,0.06426227097056104,0.06497576288725465
smile,0.028889759838777698,0.0766197788581531,0.182024479988633,0.056616370906487884,0.16916631560183495,0.1738274945453829,0.0643470486140193,0.09182421365162145,0.27417128986392536,0.0998142754025016
value,0.12977346765016812,0.14577095221572947,0.2687403810052285,0.14732897315420548,0.20377256616778702,0.01189083598202208,0.023152350045735372,0.2598258611756428,0.06670782586515576,0.20547220718244286
mom,0.19897515144243325,0.07698005954149528,0.004800541408607365,0.2100181223634924,0.19905648610487237,0.14142043172981664,-0.02556281502518079,0.11361370282334712,0.09074745054345242,0.01654025580896226
juicy,0.28989334858204974,0.4458558782905663,0.024761400999178437,0.060321236602263295,0.12327313444866689,0.0027388748312206944,0.08590373840486375,0.32283767795468765,0.19261706244994642,0.15706772484168494
cream,0.22849595729535224,-0.013183654963510419,-0.02430809107010048,0.034994305590349134,0.5534400189320752,0.08016412048516301,0.09057876365169698,0.027210354205696674,0.08707269043799518,0.14832296343307186
son,0.10722986647499008,0.1004234529799913,0.061198921820641655,0.0112742391676267,0.1515052996841685,0.2599365145169521,0.06602112519737618,0.10418896869741767,0.1801399830878227,-0.06881496122694955
belly,0.029192991319898987,0.0659006466143946,0.19256341658527076,0.11822724593816489,0.123606420647189,-0.09913369226519968,0.1703834829482688,0.8753399861808413,0.22254856734885156,0.028787795957753156
cashier,0.13622219464837904,0.12911841518266248,0.037552315765608295,0.13572453480126867,0.10656747985024571,0.19442286270006046,0.08622532893060272,0.06824557244083901,0.17294858616465053,-0.026721962801321112
shake,0.02282442199822933,0.4760271547737936,0.03456416867455136,0.07385890331008212,0.25938072596467093,0.27076615914892205,0.06631434399083506,-0.06800909679524625,0.1918271781403015,0.1572947608855078
per,0.13828752588897533,0.045295157468494406,0.21209703990424203,0.0005186470217270615,0.26381276268021,0.04096303110748048,0.05569122164035655,0.1894450183986157,0.06583464478683233,0.16470076501904807
space,0.0680331534493738,0.05171241939069406,0.07250059102975084,0.08722247198589729,0.11567515212133075,0.10219071961982083,0.2513490333960833,0.11614769198926982,0.17195996261093144,0.14062615464266157
hold,-0.044007239103514194,0.15679957520781926,0.14998649925300472,0.051146526208111914,0.032408055251556614,0.11206914288102078,0.08107845198380033,0.1350753181000154,0.12942041680645158,0.18613081675734316
booth,0.001188510110659842,0.0714944537620596,0.23874057145871896,0.028996853213533794,0.10689669243724609,0.1844290994176545,0.18876869721039974,0.10555252085942515,0.1559869450131932,0.06362782462380788
